_id,added_timestamp,as_owner,asn,country,duration_log,failure_count,has_html,has_javascript,has_screenshot,ip_address,is_priority,last_analysis_date,last_analysis_stats.harmless,last_analysis_stats.malicious,last_analysis_stats.suspicious,last_analysis_stats.timeout,last_analysis_stats.undetected,processed_timestamp,reputation,source,target_geo_country,to_skip,total_votes.harmless,total_votes.malicious,whois_date,x_days_ago,files_log
6437b53f71133c5b7aee58dd,2023-04-13T15:54:39.303Z,Contabo GmbH,51167,DE,null,0,0,0,0,207.180.192.205,0,1681608371,67,2,0,0,18,2023-04-18T17:48:20.495Z,0,csv,NL,,0,0,1629653447,7,
6437b53f71133c5b7aee58de,2023-04-13T15:54:39.303Z,Contabo GmbH,51167,DE,null,0,0,0,0,207.180.192.206,0,1681754677,67,2,0,0,18,2023-04-18T19:36:26.876Z,0,csv,NL,,0,0,1631415741,7,
6437b53f71133c5b7aee58df,2023-04-13T15:54:39.303Z,GO-DADDY-COM-LLC,398101,US,null,0,1,0,1,208.109.189.164,0,1679795150,65,7,0,0,16,2023-04-18T16:55:00.695Z,0,csv,NL,,0,0,1679771428,7,
6437b53f71133c5b7aee58e0,2023-04-13T15:54:39.303Z,Datacamp Limited,212238,NL,null,0,0,0,0,212.102.35.140,0,1680233257,67,2,2,0,16,2023-04-18T19:39:24.460Z,0,csv,NL,,0,0,1631500269,7,
6437b53f71133c5b7aee58e1,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,212.127.226.127,0,,86,0,0,0,0,2023-04-18T17:50:04.307Z,0,csv,NL,,0,0,1619178532,7,
6437b53f71133c5b7aee58e2,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,212.178.135.62,0,1681731769,64,8,1,0,14,2023-04-18T19:41:08.403Z,-4,csv,NL,,0,4,1630929351,7,
6437b53f71133c5b7aee58e3,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,212.178.154.174,0,1681557259,63,7,1,0,16,2023-04-18T16:14:48.611Z,-2,csv,NL,,0,2,1630674581,7,
6437b53f71133c5b7aee58e4,2023-04-13T15:54:39.303Z,AS-SERVERION,399471,DE,null,0,1,0,1,212.192.216.138,0,1677242126,86,0,0,0,0,2023-04-18T19:43:15.198Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee58e5,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.230.228,0,1678501052,78,0,0,0,9,2023-04-18T17:52:27.582Z,0,csv,NL,,0,0,1678123682,7,
6437b53f71133c5b7aee58e6,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.236.201,0,1680726275,79,0,0,0,8,2023-04-18T19:43:47.896Z,0,csv,NL,,0,0,1628866103,7,
6437b53f71133c5b7aee58e7,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.243.201,0,1681630782,86,0,0,0,0,2023-04-18T16:57:27.271Z,0,csv,NL,,0,0,1680265366,7,
6437b53f71133c5b7aee58e8,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.243.202,0,1681686688,86,0,0,0,0,2023-04-18T19:45:31.625Z,0,csv,NL,,0,0,1680950569,7,
6437b53f71133c5b7aee58e9,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.243.203,0,1681586605,71,1,0,0,16,2023-04-18T17:53:00.592Z,0,csv,NL,,0,0,1681043253,7,
6437b53f71133c5b7aee58ea,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.244.158,0,1680100713,80,0,0,0,8,2023-04-18T19:47:15.384Z,0,csv,NL,,0,0,1680101017,7,
6437b53f71133c5b7aee58eb,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.252.231,0,1680336520,86,0,0,0,0,2023-04-18T16:26:56.407Z,0,csv,NL,,0,0,1679003331,7,
6437b53f71133c5b7aee58ec,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.252.235,0,1680336520,86,0,0,0,0,2023-04-18T19:48:18.337Z,0,csv,NL,,0,0,1679003331,7,
6437b53f71133c5b7aee58ed,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,212.32.254.122,0,1663374437,78,0,0,0,9,2023-04-18T17:54:44.353Z,0,csv,NL,,0,0,1661671932,7,
6437b53f71133c5b7aee58ee,2023-04-13T15:54:39.303Z,Delis LLC,211252,US,null,0,0,0,0,212.87.204.100,0,1681504169,51,19,1,0,16,2023-04-18T19:48:50.938Z,0,csv,NL,,0,0,1680274251,7,
6437b53f71133c5b7aee58ef,2023-04-13T15:54:39.303Z,Delis LLC,211252,US,null,0,1,0,1,212.87.204.147,0,1681391182,69,4,0,0,14,2023-04-18T16:58:02.745Z,0,csv,NL,,0,0,1679832301,7,
6437b53f71133c5b7aee58f0,2023-04-13T15:54:39.303Z,DELTA Fiber Nederland B.V.,15542,NL,null,0,0,0,0,212.92.64.66,0,1678829385,86,0,0,0,0,2023-04-18T19:51:48.603Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee58f1,2023-04-13T15:54:39.303Z,KPN B.V.,1136,NL,null,0,0,0,0,213.10.246.148,0,,86,0,0,0,0,2023-04-18T17:55:16.934Z,0,csv,NL,,0,0,1612003922,7,
6437b53f71133c5b7aee58f2,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,213.126.43.162,0,1678829419,86,0,0,0,0,2023-04-18T19:53:35.235Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee58f3,2023-04-13T15:54:39.303Z,Global Layer B.V.,49453,NL,null,0,0,0,0,213.152.161.181,0,1680742438,62,9,0,0,16,2023-04-18T16:06:58.955Z,0,csv,NL,,0,0,1630963830,7,
6437b53f71133c5b7aee58f4,2023-04-13T15:54:39.303Z,Global Layer B.V.,49453,NL,null,0,0,0,0,213.152.165.98,0,1680277034,68,3,0,0,16,2023-04-18T19:55:19.087Z,0,csv,NL,,0,0,1676753755,7,
6437b53f71133c5b7aee58f5,2023-04-13T15:54:39.303Z,FLY,40509,US,null,0,0,0,0,213.188.196.246,0,1681797674,73,0,0,0,14,2023-04-18T17:58:14.947Z,0,csv,NL,,0,0,1680987371,7,
6437b53f71133c5b7aee58f6,2023-04-13T15:54:39.303Z,FLY,40509,US,null,0,0,0,0,213.188.223.117,0,1680842758,86,0,0,0,0,2023-04-18T19:57:03.178Z,0,csv,NL,,0,0,1680843148,7,
6437b53f71133c5b7aee58f7,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,213.227.129.3,0,1676882513,86,0,0,0,0,2023-04-18T16:59:48.878Z,0,csv,NL,,0,0,1627905465,7,
6437b53f71133c5b7aee58f8,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,213.227.140.68,0,1678146322,78,0,0,0,9,2023-04-18T19:59:19.196Z,0,csv,NL,,0,0,1631729785,7,
6437b53f71133c5b7aee58f9,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,0,213.227.142.30,0,1681128829,86,0,0,0,0,2023-04-18T17:58:44.971Z,0,csv,NL,,0,0,1681129133,7,
6437b53f71133c5b7aee58fa,2023-04-13T15:54:39.303Z,Routit BV,28685,NL,null,0,0,0,0,213.247.67.102,0,1670354784,86,0,0,0,0,2023-04-18T19:59:49.212Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee58fb,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,213.34.163.254,0,1681799230,63,7,2,0,15,2023-04-18T16:28:40.016Z,-4,csv,NL,,0,4,1630230801,7,
6437b53f71133c5b7aee58fc,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,213.93.45.105,0,1678823858,86,0,0,0,0,2023-04-18T20:01:33.138Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee58fd,2023-04-13T15:54:39.303Z,NETPROTECT-SP,54203,NL,null,0,0,0,0,216.131.88.244,0,1680274331,66,3,1,0,17,2023-04-18T17:59:14.991Z,0,csv,NL,,0,0,1625259977,7,
6437b53f71133c5b7aee58fe,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,217.102.163.89,0,1678826610,86,0,0,0,0,2023-04-18T20:03:17.415Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee58ff,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,217.103.7.11,0,1678829623,86,0,0,0,0,2023-04-18T17:00:18.901Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee5900,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,217.104.122.245,0,,86,0,0,0,0,2023-04-18T20:06:15.282Z,0,csv,NL,,0,0,1610956145,7,
6437b53f71133c5b7aee5901,2023-04-13T15:54:39.303Z,Vodafone Libertel B.V.,33915,NL,null,0,0,0,0,217.121.244.44,0,,86,0,0,0,0,2023-04-18T18:00:59.195Z,0,csv,NL,,0,0,1616152455,7,
6437b53f71133c5b7aee5902,2023-04-13T15:54:39.303Z,Hydra Communications Ltd,25369,NL,null,0,0,0,0,217.146.87.160,0,,86,0,0,0,0,2023-04-18T20:07:59.164Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee5903,2023-04-13T15:54:39.303Z,WorldStream B.V.,49981,NL,null,0,0,0,0,217.23.1.103,0,1680935469,86,0,0,0,0,2023-04-18T16:16:35.458Z,0,csv,NL,,0,0,1552010206,7,
6437b53f71133c5b7aee5904,2023-04-13T15:54:39.303Z,WorldStream B.V.,49981,NL,null,0,1,0,1,217.23.12.105,0,1679673352,86,0,0,0,0,2023-04-18T20:10:56.862Z,0,csv,NL,,0,0,1629963117,7,
6437b53f71133c5b7aee5905,2023-04-13T15:54:39.303Z,SERVERS-COM,7979,NL,null,0,1,0,1,23.109.248.16,0,1679726028,74,0,0,0,13,2023-04-18T18:02:43.016Z,0,csv,NL,,0,0,1678220379,7,
6437b53f71133c5b7aee5906,2023-04-13T15:54:39.303Z,SERVERS-COM,7979,NL,null,0,1,0,1,23.109.248.179,0,1681792304,71,0,0,0,16,2023-04-18T20:11:26.894Z,0,csv,NL,,0,0,1681779332,7,
6437b53f71133c5b7aee5907,2023-04-13T15:54:39.303Z,SERVERS-COM,7979,NL,null,0,1,0,1,23.109.248.22,0,1678887612,86,0,0,0,0,2023-04-18T17:02:45.543Z,0,csv,NL,,0,0,1678887675,7,
6437b53f71133c5b7aee5908,2023-04-13T15:54:39.303Z,SERVERS-COM,7979,NL,null,0,0,0,0,23.83.127.170,0,,86,0,0,0,0,2023-04-18T20:11:56.924Z,0,csv,NL,,0,0,1617328250,7,
6437b53f71133c5b7aee5909,2023-04-13T15:54:39.303Z,ZEN-ECN,21859,NL,null,0,0,0,0,23.90.160.138,0,1681685183,57,12,2,0,16,2023-04-18T18:03:13.027Z,-12,csv,NL,,0,1,1631255506,7,
6437b53f71133c5b7aee590a,2023-04-13T15:54:39.303Z,ZEN-ECN,21859,NL,null,0,0,0,0,23.90.160.139,0,1680201944,61,10,0,0,16,2023-04-18T20:12:29.499Z,0,csv,NL,,0,0,1664198528,7,
6437b53f71133c5b7aee590b,2023-04-13T15:54:39.303Z,ZEN-ECN,21859,NL,null,0,0,0,0,23.90.160.142,0,1680604544,61,10,0,0,16,2023-04-18T16:29:33.508Z,0,csv,NL,,0,0,1629039361,7,
6437b53f71133c5b7aee590c,2023-04-13T15:54:39.303Z,ZEN-ECN,21859,NL,null,0,0,0,0,23.90.160.146,0,1681685184,57,13,2,0,15,2023-04-18T20:13:00.630Z,-12,csv,NL,,0,1,1663851158,7,
6437b53f71133c5b7aee590d,2023-04-13T15:54:39.303Z,ZEN-ECN,21859,NL,null,0,0,0,0,23.90.160.147,0,1679777147,63,9,1,0,15,2023-04-18T18:03:44.595Z,0,csv,NL,,0,0,1629877299,7,
6437b53f71133c5b7aee590e,2023-04-13T15:54:39.303Z,ZEN-ECN,21859,NL,null,0,0,0,0,23.90.160.148,0,1680211495,61,10,0,0,16,2023-04-18T20:14:45.926Z,0,csv,NL,,0,0,1664198528,7,
6437b53f71133c5b7aee590f,2023-04-13T15:54:39.303Z,ZEN-ECN,21859,NL,null,0,0,0,0,23.90.160.149,0,1680271091,62,9,1,0,15,2023-04-18T17:04:31.762Z,0,csv,NL,,0,0,1630299246,7,
6437b53f71133c5b7aee5910,2023-04-13T15:54:39.303Z,T-Mobile Thuis BV,50266,NL,null,0,0,0,0,31.20.219.185,0,,86,0,0,0,0,2023-04-18T20:16:31.686Z,0,csv,NL,,0,0,1619181907,7,
6437b53f71133c5b7aee5911,2023-04-13T15:54:39.303Z,T-Mobile Thuis BV,50266,NL,null,0,0,0,0,31.201.56.216,0,,86,0,0,0,0,2023-04-18T18:05:30.373Z,0,csv,NL,,0,0,1630585620,7,
6437b53f71133c5b7aee5912,2023-04-13T15:54:39.303Z,T-Mobile Thuis BV,50266,NL,null,0,0,0,0,31.201.86.161,0,1678826780,86,0,0,0,0,2023-04-18T20:19:30.004Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee5913,2023-04-13T15:54:39.303Z,T-Mobile Thuis BV,50266,NL,null,0,0,0,0,31.21.169.125,0,1670592328,86,0,0,0,0,2023-04-18T16:01:58.241Z,0,csv,NL,,0,0,1618046273,7,
6437b53f71133c5b7aee5914,2023-04-13T15:54:39.303Z,Amarutu Technology Ltd,206264,NL,null,0,1,0,1,31.220.1.83,0,1681685173,61,11,2,0,13,2023-04-18T20:21:46.124Z,-1,csv,NL,,0,1,1680214484,7,
6437b53f71133c5b7aee5915,2023-04-13T15:54:39.303Z,SOLLUTIUM EU Sp z.o.o.,43641,PL,null,0,1,0,0,31.42.176.103,0,1680700874,86,0,0,0,0,2023-04-18T18:07:15.847Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee5916,2023-04-13T15:54:39.303Z,Scalaxy B.V.,58061,NL,null,0,1,1,1,37.1.204.84,0,1680997153,86,0,0,0,0,2023-04-18T20:22:16.151Z,0,csv,NL,,0,0,1680401306,7,
6437b53f71133c5b7aee5917,2023-04-13T15:54:39.303Z,Scalaxy B.V.,58061,NL,null,0,0,0,0,37.1.205.89,0,1681632175,86,0,0,0,0,2023-04-18T17:05:04.091Z,0,csv,NL,,0,0,1681245203,7,
6437b53f71133c5b7aee5918,2023-04-13T15:54:39.303Z,SOLLUTIUM EU Sp z.o.o.,43641,PL,null,0,0,0,0,37.16.75.60,0,1676482565,86,0,0,0,0,2023-04-18T20:24:09.820Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee5919,2023-04-13T15:54:39.303Z,KPN B.V.,1136,NL,null,0,0,0,0,37.251.110.198,0,,86,0,0,0,0,2023-04-18T18:07:45.856Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee591a,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.111.195,0,1669444339,81,0,0,0,7,2023-04-18T20:25:53.622Z,0,csv,NL,,0,0,1629403567,7,
6437b53f71133c5b7aee591b,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,0,0,0,37.48.67.25,0,1662694765,77,0,0,0,10,2023-04-18T16:30:06.004Z,0,csv,NL,,0,0,1662694791,7,
6437b53f71133c5b7aee591c,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.68.87,0,1681127301,69,0,0,0,18,2023-04-18T20:26:23.647Z,-52,csv,NL,,0,1,1681127304,7,
6437b53f71133c5b7aee591d,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.68.90,0,1681080278,69,0,0,0,18,2023-04-18T18:10:44.622Z,-52,csv,NL,,0,1,1680522521,7,
6437b53f71133c5b7aee591e,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,1,1,37.48.77.107,0,1680888889,86,0,0,0,0,2023-04-18T20:26:53.667Z,0,csv,NL,,0,0,1631605415,7,
6437b53f71133c5b7aee591f,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,1,1,37.48.85.85,0,,86,0,0,0,0,2023-04-18T17:05:34.115Z,0,csv,NL,,0,0,1622890868,7,
6437b53f71133c5b7aee5920,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.89.149,0,1680696221,86,0,0,0,0,2023-04-18T20:28:41.906Z,0,csv,NL,,0,0,1630508030,7,
6437b53f71133c5b7aee5921,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.89.166,0,1677463695,81,0,0,0,7,2023-04-18T18:12:28.608Z,0,csv,NL,,0,0,1621042133,7,
6437b53f71133c5b7aee5922,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.89.179,0,1680254264,86,0,0,0,0,2023-04-18T20:29:15.002Z,0,csv,NL,,0,0,1613887593,7,
6437b53f71133c5b7aee5923,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.89.196,0,1681137891,86,0,0,0,0,2023-04-18T16:17:08.304Z,0,csv,NL,,0,0,1586476395,7,
6437b53f71133c5b7aee5924,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.89.213,0,1679043905,86,0,0,0,0,2023-04-18T20:29:47.107Z,0,csv,NL,,0,0,1615608233,7,
6437b53f71133c5b7aee5925,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,0,37.48.93.184,0,1681128679,81,0,0,0,7,2023-04-18T18:12:58.616Z,0,csv,NL,,0,0,1628960527,7,
6437b53f71133c5b7aee5926,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.95.108,0,1681447408,86,0,0,0,0,2023-04-18T20:30:20.332Z,0,csv,NL,,0,0,1627701411,7,
6437b53f71133c5b7aee5927,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.95.164,0,1681679820,86,0,0,0,0,2023-04-18T17:07:26.656Z,0,csv,NL,,0,0,1624989384,7,
6437b53f71133c5b7aee5928,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.95.174,0,1681668930,86,0,0,0,0,2023-04-18T20:30:50.350Z,0,csv,NL,,0,0,1629036035,7,
6437b53f71133c5b7aee5929,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.95.175,0,,80,0,0,0,8,2023-04-18T18:13:31.717Z,0,csv,NL,,0,0,1624176632,7,
6437b53f71133c5b7aee592a,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.95.194,0,1681037144,78,0,0,0,9,2023-04-18T20:31:23.227Z,0,csv,NL,,0,0,1618942036,7,
6437b53f71133c5b7aee592b,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,37.48.95.83,0,1667328753,86,0,0,0,0,2023-04-18T16:33:06.256Z,0,csv,NL,,0,0,1620196145,7,
6437b53f71133c5b7aee592c,2023-04-13T15:54:39.303Z,MICROSOFT-CORP-MSN-AS-BLOCK,8075,NL,null,0,1,0,1,40.113.105.173,0,1679097425,73,0,0,0,14,2023-04-18T20:31:53.252Z,0,csv,NL,,0,0,1677653932,7,
6437b53f71133c5b7aee592d,2023-04-13T15:54:39.303Z,MICROSOFT-CORP-MSN-AS-BLOCK,8075,NL,null,0,0,0,0,40.114.211.99,0,1679416555,86,0,0,0,0,2023-04-18T18:14:01.737Z,0,csv,NL,,0,0,1678317920,7,
6437b53f71133c5b7aee592e,2023-04-13T15:54:39.303Z,Delis LLC,211252,BG,null,0,0,0,0,45.12.253.28,0,1680041949,65,5,0,0,17,2023-04-18T20:32:26.520Z,0,csv,NL,,0,0,1679575972,7,
6437b53f71133c5b7aee592f,2023-04-13T15:54:39.303Z,EstNOC OY,206804,NL,null,0,0,0,0,45.128.135.34,0,,86,0,0,0,0,2023-04-18T17:09:10.705Z,0,csv,NL,,0,0,1647192349,7,
6437b53f71133c5b7aee5930,2023-04-13T15:54:39.303Z,Clouvider Limited,62240,NL,null,0,0,0,0,45.128.199.68,0,1680275889,69,0,1,0,17,2023-04-18T20:34:10.309Z,0,csv,NL,,0,0,1680275915,7,
6437b53f71133c5b7aee5931,2023-04-13T15:54:39.303Z,Aggros Operations Ltd.,202685,NL,null,0,0,0,0,45.128.232.56,0,1680276886,63,7,0,0,17,2023-04-18T18:15:07.304Z,0,csv,NL,,0,0,1680276888,7,
6437b53f71133c5b7aee5932,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,1,45.128.27.251,0,,86,0,0,0,0,2023-04-18T20:37:08.618Z,0,csv,NL,,0,0,1641441792,7,
6437b53f71133c5b7aee5933,2023-04-13T15:54:39.303Z,BlackGATE B.V.,201290,NL,null,0,0,0,0,45.128.3.138,0,1663519808,86,0,0,0,0,2023-04-18T16:09:58.018Z,0,csv,NL,,0,0,1663519819,7,
6437b53f71133c5b7aee5934,2023-04-13T15:54:39.303Z,DataWeb Global Group B.V.,39572,US,null,0,1,0,1,45.133.44.24,0,1681748781,69,0,0,0,18,2023-04-18T20:37:40.194Z,-52,csv,NL,,0,1,1679652949,7,
6437b53f71133c5b7aee5935,2023-04-13T15:54:39.303Z,DataWeb Global Group B.V.,39572,US,null,0,1,0,1,45.133.44.25,0,1681748781,69,0,0,0,18,2023-04-18T18:16:11.658Z,-52,csv,NL,,0,1,1679516155,7,
6437b53f71133c5b7aee5936,2023-04-13T15:54:39.303Z,DataWeb Global Group B.V.,39572,US,null,0,1,0,1,45.133.44.3,0,1681809462,70,0,0,0,17,2023-04-18T20:39:23.953Z,0,csv,NL,,0,0,1679510622,7,
6437b53f71133c5b7aee5937,2023-04-13T15:54:39.303Z,DataWeb Global Group B.V.,39572,US,null,0,1,0,1,45.133.44.7,0,1681584162,77,0,0,0,10,2023-04-18T17:09:44.390Z,0,csv,NL,,0,0,1681496646,7,
6437b53f71133c5b7aee5938,2023-04-13T15:54:39.303Z,DataWeb Global Group B.V.,39572,US,null,0,1,0,1,45.133.44.8,0,1681584162,77,0,0,0,10,2023-04-18T20:39:54.911Z,0,csv,NL,,0,0,1680290548,7,
6437b53f71133c5b7aee5939,2023-04-13T15:54:39.303Z,DataWeb Global Group B.V.,39572,US,null,0,1,0,1,45.133.44.9,0,1681628137,77,0,0,0,10,2023-04-18T18:16:41.675Z,0,csv,NL,,0,0,1679453868,7,
6437b53f71133c5b7aee593a,2023-04-13T15:54:39.303Z,RELIABLESITE,23470,DE,null,0,0,0,0,45.134.144.119,0,1681728786,59,11,2,0,15,2023-04-18T20:41:38.609Z,-1,csv,NL,,0,1,1681728812,7,
6437b53f71133c5b7aee593b,2023-04-13T15:54:39.303Z,RELIABLESITE,23470,DE,null,0,0,0,0,45.134.144.198,0,1680281644,64,7,0,0,17,2023-04-18T16:34:51.379Z,0,csv,NL,,0,0,1679697886,7,
6437b53f71133c5b7aee593c,2023-04-13T15:54:39.303Z,RELIABLESITE,23470,DE,null,0,0,0,0,45.134.144.211,0,1681550041,63,5,1,0,18,2023-04-18T20:43:22.632Z,-1,csv,NL,,0,1,1680282830,7,
6437b53f71133c5b7aee593d,2023-04-13T15:54:39.303Z,ColocationX Ltd.,208046,DE,null,0,1,0,1,45.134.225.229,0,1680603174,57,10,2,0,18,2023-04-18T18:17:14.215Z,0,csv,NL,,0,0,1679354115,7,
6437b53f71133c5b7aee593e,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,0,0,0,45.136.229.146,0,1675685278,78,0,0,0,9,2023-04-18T20:46:20.136Z,0,csv,NL,,0,0,1654386632,7,
6437b53f71133c5b7aee593f,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,0,45.136.229.9,0,1681115588,86,0,0,0,0,2023-04-18T17:10:15.405Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee5940,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,0,45.136.230.249,0,,86,0,0,0,0,2023-04-18T20:48:07.498Z,0,csv,NL,,0,0,1629661307,7,
6437b53f71133c5b7aee5941,2023-04-13T15:54:39.303Z,Itglobal.com Nl B.v.,208951,NL,null,0,1,0,0,45.138.25.75,0,1681467543,86,0,0,0,0,2023-04-18T18:17:45.230Z,0,csv,NL,,0,0,1681467838,7,
6437b53f71133c5b7aee5942,2023-04-13T15:54:39.303Z,RoyaleHosting BV,212477,NL,null,0,1,1,1,45.140.190.10,0,1681538527,65,3,0,0,19,2023-04-18T20:48:37.508Z,0,csv,NL,,0,0,,7,
6437b53f71133c5b7aee5943,2023-04-13T15:54:39.303Z,Dedicated Cyber Limited,211238,BZ,null,0,1,0,1,45.143.221.9,0,,86,0,0,0,0,2023-04-18T16:18:52.117Z,0,csv,NL,,0,0,1655251358,7,
6437b53f71133c5b7aee5944,2023-04-13T15:54:39.303Z,Cambrium IT Services B.V.,25596,NL,null,0,0,0,0,45.144.219.140,0,,86,0,0,0,0,2023-04-18T20:49:46.447Z,0,csv,NL,,0,0,1647593446,7,
6437b53f71133c5b7aee5945,2023-04-13T15:54:39.303Z,SKB Enterprise B.V.,64425,NL,null,0,0,0,0,45.148.122.69,0,1680775511,63,7,0,0,17,2023-04-18T18:18:53.647Z,0,csv,NL,,0,0,1602116078,7,
6437b53f71133c5b7aee5946,2023-04-13T15:54:39.303Z,SKB Enterprise B.V.,64425,NL,null,0,1,0,1,45.148.122.84,0,1681530787,56,13,0,0,18,2023-04-18T20:51:30.785Z,0,csv,NL,,0,0,1676710968,7,
6437b53f71133c5b7aee5947,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,0,45.152.209.137,0,,86,0,0,0,0,2023-04-18T17:10:49.210Z,0,csv,NL,,0,0,1632303962,7,
6437b53f71133c5b7aee5948,2023-04-13T15:54:39.303Z,LeaseWeb Netherlands B.V.,60781,NL,null,0,1,0,0,45.152.211.114,0,,86,0,0,0,0,2023-04-18T20:52:03.604Z,0,csv,NL,,0,0,1622154532,7,
6437b53f71133c5b7aee5949,2023-04-13T15:54:39.303Z,AS-CHOOPA,20473,NL,null,0,1,1,1,45.76.32.64,0,1681234316,86,0,0,0,0,2023-04-18T18:21:51.755Z,0,csv,NL,,0,0,1631428990,7,
6437b53f71133c5b7aee594a,2023-04-13T15:54:39.303Z,Clouvider Limited,62240,NL,null,0,0,0,0,45.8.17.69,0,1680274249,67,1,2,0,17,2023-04-18T20:52:36.185Z,0,csv,NL,,0,0,1680274275,7,
